1	235	10	78	10	6	235	21	235	24.8	47	550	1.8K	20.7	47	0.39	1.9K	551.6	47	20	3.65	86	1.7K	4.5K	47	20	3.65	2100	1.6K	461.4	47	20	3.50	2.75	2.2K	1.1K	47	20	3.50	2.75	2.3K	17.7K	47	20	0.86	1015	2.4K	29.4K	47	20	3.50	2.75	2.5K
101.4M	9.5M	324	3.2M	27	1890	9.5M	6615	9.5M	10.9B	1.9M	-	-	1.8B	1.9M	-	-	19.1B	1.9M	-	-	-	-	57.4B	1.9M	-	-	-	-	2.1B	1.9M	-	-	-	-	1.8B	1.9M	-	-	-	-	12.1B	1.9M	-	-	-	-	3.9B	1.9M	-	-	-	-
106.8M	9.6M	325	3.2M	27	1896	9.6M	6636	9.6M	11.5B	1.9M	-	-	1.9B	1.9M	-	-	20.1B	1.9M	-	-	-	-	60.4B	1.9M	-	-	-	-	2.2B	1.9M	-	-	-	-	1.9B	1.9M	-	-	-	-	12.8B	1.9M	-	-	-	-	4.1B	1.9M	-	-	-	-
112.4M	9.6M	326	3.2M	27	1902	9.6M	6657	9.6M	12.1B	1.9M	-	-	2B	1.9M	-	-	21.2B	1.9M	-	-	-	-	63.6B	1.9M	-	-	-	-	2.3B	1.9M	-	-	-	-	2B	1.9M	-	-	-	-	13.4B	1.9M	-	-	-	-	4.3B	1.9M	-	-	-	-
118.3M	9.6M	327	3.2M	27	1908	9.6M	6678	9.6M	12.7B	1.9M	-	-	2.1B	1.9M	-	-	22.3B	1.9M	-	-	-	-	66.9B	1.9M	-	-	-	-	2.5B	1.9M	-	-	-	-	2.1B	1.9M	-	-	-	-	14.1B	1.9M	-	-	-	-	4.5B	1.9M	-	-	-	-
124.5M	9.6M	328	3.2M	27	1914	9.6M	6699	9.6M	13.4B	1.9M	-	-	2.2B	1.9M	-	-	23.5B	1.9M	-	-	-	-	70.4B	1.9M	-	-	-	-	2.6B	1.9M	-	-	-	-	2.2B	1.9M	-	-	-	-	14.9B	1.9M	-	-	-	-	4.7B	1.9M	-	-	-	-
131.1M	9.7M	329	3.2M	27	1920	9.7M	6720	9.7M	14.1B	1.9M	-	-	2.3B	1.9M	-	-	24.7B	1.9M	-	-	-	-	74B	1.9M	-	-	-	-	2.7B	1.9M	-	-	-	-	2.3B	1.9M	-	-	-	-	15.7B	1.9M	-	-	-	-	5B	1.9M	-	-	-	-
138M	9.7M	330	3.2M	27	1926	9.7M	6741	9.7M	14.8B	1.9M	-	-	2.4B	1.9M	-	-	26B	1.9M	-	-	-	-	77.9B	1.9M	-	-	-	-	2.9B	1.9M	-	-	-	-	2.5B	1.9M	-	-	-	-	16.5B	1.9M	-	-	-	-	5.2B	1.9M	-	-	-	-
145.3M	9.7M	331	3.2M	27	1932	9.7M	6762	9.7M	15.6B	1.9M	-	-	2.5B	1.9M	-	-	27.3B	1.9M	-	-	-	-	81.9B	1.9M	-	-	-	-	3B	1.9M	-	-	-	-	2.6B	1.9M	-	-	-	-	17.3B	1.9M	-	-	-	-	5.5B	1.9M	-	-	-	-
152.9M	9.8M	332	3.3M	27	1938	9.8M	6783	9.8M	16.4B	2M	-	-	2.6B	2M	-	-	28.7B	2M	-	-	-	-	86.2B	2M	-	-	-	-	3.2B	2M	-	-	-	-	2.7B	2M	-	-	-	-	18.3B	2M	-	-	-	-	5.8B	2M	-	-	-	-
161M	9.8M	333	3.3M	27	1944	9.8M	6804	9.8M	17.3B	2M	-	-	2.8B	2M	-	-	30.2B	2M	-	-	-	-	90.7B	2M	-	-	-	-	3.3B	2M	-	-	-	-	2.9B	2M	-	-	-	-	19.2B	2M	-	-	-	-	6.1B	2M	-	-	-	-
169.4M	9.8M	334	3.3M	27	1950	9.8M	6825	9.8M	18.2B	2M	-	-	2.9B	2M	-	-	31.8B	2M	-	-	-	-	95.4B	2M	-	-	-	-	3.5B	2M	-	-	-	-	3B	2M	-	-	-	-	20.2B	2M	-	-	-	-	6.4B	2M	-	-	-	-
178.3M	9.9M	335	3.3M	27	1956	9.9M	6846	9.9M	19.2B	2M	-	-	3.1B	2M	-	-	33.5B	2M	-	-	-	-	100.4B	2M	-	-	-	-	3.7B	2M	-	-	-	-	3.2B	2M	-	-	-	-	21.3B	2M	-	-	-	-	6.8B	2M	-	-	-	-
187.7M	9.9M	336	3.3M	27	1962	9.9M	6867	9.9M	20.2B	2M	-	-	3.2B	2M	-	-	35.2B	2M	-	-	-	-	105.6B	2M	-	-	-	-	3.9B	2M	-	-	-	-	3.3B	2M	-	-	-	-	22.4B	2M	-	-	-	-	7.1B	2M	-	-	-	-
197.6M	9.9M	337	3.3M	27	1968	9.9M	6888	9.9M	21.2B	2M	-	-	3.4B	2M	-	-	37B	2M	-	-	-	-	111.1B	2M	-	-	-	-	4.1B	2M	-	-	-	-	3.5B	2M	-	-	-	-	23.6B	2M	-	-	-	-	7.5B	2M	-	-	-	-
208M	9.9M	338	3.3M	27	1974	9.9M	6909	9.9M	22.4B	2M	-	-	3.6B	2M	-	-	39B	2M	-	-	-	-	116.9B	2M	-	-	-	-	4.3B	2M	-	-	-	-	3.7B	2M	-	-	-	-	24.8B	2M	-	-	-	-	7.9B	2M	-	-	-	-
219M	10M	339	3.3M	27	1980	10M	6930	10M	23.5B	2M	-	-	3.8B	2M	-	-	41B	2M	-	-	-	-	123B	2M	-	-	-	-	4.5B	2M	-	-	-	-	3.9B	2M	-	-	-	-	26.1B	2M	-	-	-	-	8.3B	2M	-	-	-	-
230.5M	10M	340	3.3M	27	1986	10M	6951	10M	24.8B	2M	-	-	3.9B	2M	-	-	43.1B	2M	-	-	-	-	129.4B	2M	-	-	-	-	4.8B	2M	-	-	-	-	4.1B	2M	-	-	-	-	27.5B	2M	-	-	-	-	8.7B	2M	-	-	-	-
242.6M	10M	341	3.3M	27	1992	10M	6972	10M	26.1B	2M	-	-	4.2B	2M	-	-	45.4B	2M	-	-	-	-	136.2B	2M	-	-	-	-	5B	2M	-	-	-	-	4.3B	2M	-	-	-	-	29B	2M	-	-	-	-	9.2B	2M	-	-	-	-
255.4M	10.1M	342	3.4M	28	1998	10.1M	6993	10.1M	27.4B	2M	-	-	4.4B	2M	-	-	47.8B	2M	-	-	-	-	143.3B	2M	-	-	-	-	5.3B	2M	-	-	-	-	4.5B	2M	-	-	-	-	30.5B	2M	-	-	-	-	9.7B	2M	-	-	-	-
268.8M	10.1M	343	3.4M	28	2004	10.1M	7014	10.1M	28.9B	2M	-	-	4.6B	2M	-	-	50.2B	2M	-	-	-	-	150.7B	2M	-	-	-	-	5.6B	2M	-	-	-	-	4.8B	2M	-	-	-	-	32.1B	2M	-	-	-	-	10.2B	2M	-	-	-	-
283M	10.1M	344	3.4M	28	2010	10.1M	7035	10.1M	30.4B	2M	-	-	4.8B	2M	-	-	52.9B	2M	-	-	-	-	158.6B	2M	-	-	-	-	5.9B	2M	-	-	-	-	5B	2M	-	-	-	-	33.8B	2M	-	-	-	-	10.7B	2M	-	-	-	-
297.9M	10.2M	345	3.4M	28	2016	10.2M	7056	10.2M	32B	2M	-	-	5.1B	2M	-	-	55.6B	2M	-	-	-	-	166.9B	2M	-	-	-	-	6.2B	2M	-	-	-	-	5.3B	2M	-	-	-	-	35.6B	2M	-	-	-	-	11.3B	2M	-	-	-	-
313.5M	10.2M	346	3.4M	28	2022	10.2M	7077	10.2M	33.7B	2M	-	-	5.3B	2M	-	-	58.5B	2M	-	-	-	-	175.5B	2M	-	-	-	-	6.5B	2M	-	-	-	-	5.6B	2M	-	-	-	-	37.4B	2M	-	-	-	-	11.8B	2M	-	-	-	-
330.1M	10.2M	347	3.4M	28	2028	10.2M	7098	10.2M	35.5B	2M	-	-	5.6B	2M	-	-	61.6B	2M	-	-	-	-	184.7B	2M	-	-	-	-	6.8B	2M	-	-	-	-	5.9B	2M	-	-	-	-	39.4B	2M	-	-	-	-	12.5B	2M	-	-	-	-
347.4M	10.3M	348	3.4M	28	2034	10.3M	7119	10.3M	37.3B	2.1M	-	-	5.9B	2.1M	-	-	64.8B	2.1M	-	-	-	-	194.3B	2.1M	-	-	-	-	7.2B	2.1M	-	-	-	-	6.2B	2.1M	-	-	-	-	41.5B	2.1M	-	-	-	-	13.1B	2.1M	-	-	-	-
365.7M	10.3M	349	3.4M	28	2040	10.3M	7140	10.3M	39.3B	2.1M	-	-	6.2B	2.1M	-	-	68.1B	2.1M	-	-	-	-	204.4B	2.1M	-	-	-	-	7.6B	2.1M	-	-	-	-	6.5B	2.1M	-	-	-	-	43.7B	2.1M	-	-	-	-	13.8B	2.1M	-	-	-	-
385M	10.3M	350	3.4M	28	2046	10.3M	7161	10.3M	41.4B	2.1M	-	-	6.5B	2.1M	-	-	71.7B	2.1M	-	-	-	-	215.1B	2.1M	-	-	-	-	7.9B	2.1M	-	-	-	-	6.8B	2.1M	-	-	-	-	46B	2.1M	-	-	-	-	14.5B	2.1M	-	-	-	-
405.2M	10.3M	351	3.4M	28	2052	10.3M	7182	10.3M	43.6B	2.1M	-	-	6.9B	2.1M	-	-	75.4B	2.1M	-	-	-	-	226.3B	2.1M	-	-	-	-	8.4B	2.1M	-	-	-	-	7.2B	2.1M	-	-	-	-	48.4B	2.1M	-	-	-	-	15.3B	2.1M	-	-	-	-
426.5M	10.4M	352	3.5M	28	2058	10.4M	7203	10.4M	45.8B	2.1M	-	-	7.2B	2.1M	-	-	79.4B	2.1M	-	-	-	-	238.1B	2.1M	-	-	-	-	8.8B	2.1M	-	-	-	-	7.6B	2.1M	-	-	-	-	50.9B	2.1M	-	-	-	-	16.1B	2.1M	-	-	-	-
449M	10.4M	353	3.5M	28	2064	10.4M	7224	10.4M	48.3B	2.1M	-	-	7.6B	2.1M	-	-	83.5B	2.1M	-	-	-	-	250.5B	2.1M	-	-	-	-	9.3B	2.1M	-	-	-	-	7.9B	2.1M	-	-	-	-	53.6B	2.1M	-	-	-	-	16.9B	2.1M	-	-	-	-
472.6M	10.4M	354	3.5M	28	2070	10.4M	7245	10.4M	50.8B	2.1M	-	-	8B	2.1M	-	-	87.9B	2.1M	-	-	-	-	263.6B	2.1M	-	-	-	-	9.7B	2.1M	-	-	-	-	8.4B	2.1M	-	-	-	-	56.4B	2.1M	-	-	-	-	17.8B	2.1M	-	-	-	-
497.5M	10.5M	355	3.5M	28	2076	10.5M	7266	10.5M	53.5B	2.1M	-	-	8.4B	2.1M	-	-	92.4B	2.1M	-	-	-	-	277.3B	2.1M	-	-	-	-	10.3B	2.1M	-	-	-	-	8.8B	2.1M	-	-	-	-	59.4B	2.1M	-	-	-	-	18.7B	2.1M	-	-	-	-
523.7M	10.5M	356	3.5M	28	2082	10.5M	7287	10.5M	56.3B	2.1M	-	-	8.8B	2.1M	-	-	97.2B	2.1M	-	-	-	-	291.7B	2.1M	-	-	-	-	10.8B	2.1M	-	-	-	-	9.3B	2.1M	-	-	-	-	62.5B	2.1M	-	-	-	-	19.7B	2.1M	-	-	-	-
551.2M	10.5M	357	3.5M	28	2088	10.5M	7308	10.5M	59.2B	2.1M	-	-	9.3B	2.1M	-	-	102.3B	2.1M	-	-	-	-	306.9B	2.1M	-	-	-	-	11.4B	2.1M	-	-	-	-	9.7B	2.1M	-	-	-	-	65.8B	2.1M	-	-	-	-	20.7B	2.1M	-	-	-	-
580.3M	10.6M	358	3.5M	28	2094	10.6M	7329	10.6M	62.4B	2.1M	-	-	9.7B	2.1M	-	-	107.6B	2.1M	-	-	-	-	322.9B	2.1M	-	-	-	-	11.9B	2.1M	-	-	-	-	10.3B	2.1M	-	-	-	-	69.3B	2.1M	-	-	-	-	21.8B	2.1M	-	-	-	-
610.8M	10.6M	359	3.5M	28	2100	10.6M	7350	10.6M	65.6B	2.1M	-	-	10.3B	2.1M	-	-	113.3B	2.1M	-	-	-	-	339.8B	2.1M	-	-	-	-	12.6B	2.1M	-	-	-	-	10.8B	2.1M	-	-	-	-	72.9B	2.1M	-	-	-	-	23B	2.1M	-	-	-	-
642.9M	10.6M	360	3.5M	28	2106	10.6M	7371	10.6M	69.1B	2.1M	-	-	10.8B	2.1M	-	-	119.2B	2.1M	-	-	-	-	357.5B	2.1M	-	-	-	-	13.2B	2.1M	-	-	-	-	11.4B	2.1M	-	-	-	-	76.8B	2.1M	-	-	-	-	24.2B	2.1M	-	-	-	-
676.8M	10.6M	361	3.5M	28	2112	10.6M	7392	10.6M	72.7B	2.1M	-	-	11.3B	2.1M	-	-	125.4B	2.1M	-	-	-	-	376.1B	2.1M	-	-	-	-	13.9B	2.1M	-	-	-	-	11.9B	2.1M	-	-	-	-	80.8B	2.1M	-	-	-	-	25.4B	2.1M	-	-	-	-
712.4M	10.7M	362	3.6M	28	2118	10.7M	7413	10.7M	76.6B	2.1M	-	-	11.9B	2.1M	-	-	131.9B	2.1M	-	-	-	-	395.7B	2.1M	-	-	-	-	14.6B	2.1M	-	-	-	-	12.6B	2.1M	-	-	-	-	85.1B	2.1M	-	-	-	-	26.7B	2.1M	-	-	-	-
749.9M	10.7M	363	3.6M	28	2124	10.7M	7434	10.7M	80.6B	2.1M	-	-	12.5B	2.1M	-	-	138.8B	2.1M	-	-	-	-	416.3B	2.1M	-	-	-	-	15.4B	2.1M	-	-	-	-	13.2B	2.1M	-	-	-	-	89.6B	2.1M	-	-	-	-	28.1B	2.1M	-	-	-	-
789.4M	10.7M	364	3.6M	28	2130	10.7M	7455	10.7M	84.8B	2.1M	-	-	13.2B	2.1M	-	-	146B	2.1M	-	-	-	-	438B	2.1M	-	-	-	-	16.2B	2.1M	-	-	-	-	13.9B	2.1M	-	-	-	-	94.3B	2.1M	-	-	-	-	29.6B	2.1M	-	-	-	-
830.9M	10.8M	365	3.6M	28	2136	10.8M	7476	10.8M	89.3B	2.2M	-	-	13.9B	2.2M	-	-	153.6B	2.2M	-	-	-	-	460.8B	2.2M	-	-	-	-	17.1B	2.2M	-	-	-	-	14.6B	2.2M	-	-	-	-	99.2B	2.2M	-	-	-	-	31.2B	2.2M	-	-	-	-
874.6M	10.8M	-	-	-	2142	10.8M	7497	10.8M	94B	2.2M	-	-	14.6B	2.2M	-	-	161.6B	2.2M	-	-	-	-	484.8B	2.2M	-	-	-	-	17.9B	2.2M	-	-	-	-	15.4B	2.2M	-	-	-	-	104.4B	2.2M	-	-	-	-	32.8B	2.2M	-	-	-	-
920.7M	10.8M	-	-	-	2148	10.8M	7518	10.8M	99B	2.2M	-	-	15.3B	2.2M	-	-	170B	2.2M	-	-	-	-	510.1B	2.2M	-	-	-	-	18.9B	2.2M	-	-	-	-	16.2B	2.2M	-	-	-	-	109.9B	2.2M	-	-	-	-	34.5B	2.2M	-	-	-	-
969.1M	10.9M	-	-	-	2154	10.9M	7539	10.9M	104.2B	2.2M	-	-	16.1B	2.2M	-	-	178.9B	2.2M	-	-	-	-	536.7B	2.2M	-	-	-	-	19.9B	2.2M	-	-	-	-	17.1B	2.2M	-	-	-	-	115.7B	2.2M	-	-	-	-	36.3B	2.2M	-	-	-	-
1B	10.9M	-	-	-	2160	10.9M	7560	10.9M	109.6B	2.2M	-	-	16.9B	2.2M	-	-	188.2B	2.2M	-	-	-	-	564.6B	2.2M	-	-	-	-	20.9B	2.2M	-	-	-	-	18B	2.2M	-	-	-	-	121.8B	2.2M	-	-	-	-	38.2B	2.2M	-	-	-	-
1.1B	10.9M	-	-	-	2166	10.9M	7581	10.9M	115.4B	2.2M	-	-	17.8B	2.2M	-	-	198B	2.2M	-	-	-	-	594.1B	2.2M	-	-	-	-	22B	2.2M	-	-	-	-	18.9B	2.2M	-	-	-	-	128.2B	2.2M	-	-	-	-	40.2B	2.2M	-	-	-	-
1.1B	10.9M	-	-	-	2172	10.9M	7602	10.9M	121.5B	2.2M	-	-	18.7B	2.2M	-	-	208.3B	2.2M	-	-	-	-	625B	2.2M	-	-	-	-	23.2B	2.2M	-	-	-	-	19.9B	2.2M	-	-	-	-	135B	2.2M	-	-	-	-	42.3B	2.2M	-	-	-	-
1.2B	11M	-	-	-	2178	11M	7623	11M	127.9B	2.2M	-	-	19.7B	2.2M	-	-	219.2B	2.2M	-	-	-	-	657.6B	2.2M	-	-	-	-	24.4B	2.2M	-	-	-	-	20.9B	2.2M	-	-	-	-	142.1B	2.2M	-	-	-	-	44.5B	2.2M	-	-	-	-
1.3B	11M	-	-	-	2184	11M	7644	11M	134.6B	2.2M	-	-	20.7B	2.2M	-	-	230.6B	2.2M	-	-	-	-	691.8B	2.2M	-	-	-	-	25.6B	2.2M	-	-	-	-	22B	2.2M	-	-	-	-	149.6B	2.2M	-	-	-	-	46.8B	2.2M	-	-	-	-
1.3B	11M	-	-	-	2190	11M	7665	11M	141.7B	2.2M	-	-	21.8B	2.2M	-	-	242.6B	2.2M	-	-	-	-	727.9B	2.2M	-	-	-	-	27B	2.2M	-	-	-	-	23.2B	2.2M	-	-	-	-	157.4B	2.2M	-	-	-	-	49.3B	2.2M	-	-	-	-
1.4B	11.1M	-	-	-	2196	11.1M	7686	11.1M	149.2B	2.2M	-	-	22.9B	2.2M	-	-	255.3B	2.2M	-	-	-	-	765.8B	2.2M	-	-	-	-	28.4B	2.2M	-	-	-	-	24.4B	2.2M	-	-	-	-	165.7B	2.2M	-	-	-	-	51.8B	2.2M	-	-	-	-
1.5B	11.1M	-	-	-	2202	11.1M	7707	11.1M	157B	2.2M	-	-	24.1B	2.2M	-	-	268.6B	2.2M	-	-	-	-	805.7B	2.2M	-	-	-	-	29.9B	2.2M	-	-	-	-	25.6B	2.2M	-	-	-	-	174.5B	2.2M	-	-	-	-	54.5B	2.2M	-	-	-	-
1.5B	11.1M	-	-	-	2208	11.1M	7728	11.1M	165.3B	2.2M	-	-	25.3B	2.2M	-	-	282.6B	2.2M	-	-	-	-	847.7B	2.2M	-	-	-	-	31.4B	2.2M	-	-	-	-	27B	2.2M	-	-	-	-	183.6B	2.2M	-	-	-	-	57.4B	2.2M	-	-	-	-
1.6B	11.2M	-	-	-	2214	11.2M	7749	11.2M	174B	2.2M	-	-	26.6B	2.2M	-	-	297.3B	2.2M	-	-	-	-	891.8B	2.2M	-	-	-	-	33.1B	2.2M	-	-	-	-	28.4B	2.2M	-	-	-	-	193.3B	2.2M	-	-	-	-	60.4B	2.2M	-	-	-	-
1.7B	11.2M	-	-	-	2220	11.2M	7770	11.2M	183.1B	2.2M	-	-	28B	2.2M	-	-	312.8B	2.2M	-	-	-	-	938.3B	2.2M	-	-	-	-	34.8B	2.2M	-	-	-	-	29.9B	2.2M	-	-	-	-	203.5B	2.2M	-	-	-	-	63.5B	2.2M	-	-	-	-
1.8B	11.2M	-	-	-	2226	11.2M	7791	11.2M	192.8B	2.2M	-	-	29.4B	2.2M	-	-	329.1B	2.2M	-	-	-	-	987.2B	2.2M	-	-	-	-	36.6B	2.2M	-	-	-	-	31.4B	2.2M	-	-	-	-	214.2B	2.2M	-	-	-	-	66.9B	2.2M	-	-	-	-
1.9B	11.2M	-	-	-	2232	11.2M	7812	11.2M	202.9B	2.2M	-	-	30.9B	2.2M	-	-	346.2B	2.2M	-	-	-	-	1T	2.2M	-	-	-	-	38.5B	2.2M	-	-	-	-	33.1B	2.2M	-	-	-	-	225.5B	2.2M	-	-	-	-	70.4B	2.2M	-	-	-	-
2B	11.3M	-	-	-	2238	11.3M	7833	11.3M	213.6B	2.3M	-	-	32.5B	2.3M	-	-	364.2B	2.3M	-	-	-	-	1.1T	2.3M	-	-	-	-	40.5B	2.3M	-	-	-	-	34.8B	2.3M	-	-	-	-	237.3B	2.3M	-	-	-	-	74B	2.3M	-	-	-	-
2.1B	11.3M	-	-	-	2244	11.3M	7854	11.3M	224.8B	2.3M	-	-	34.2B	2.3M	-	-	383.2B	2.3M	-	-	-	-	1.1T	2.3M	-	-	-	-	42.6B	2.3M	-	-	-	-	36.6B	2.3M	-	-	-	-	249.8B	2.3M	-	-	-	-	77.9B	2.3M	-	-	-	-
2.2B	11.3M	-	-	-	2250	11.3M	7875	11.3M	236.7B	2.3M	-	-	35.9B	2.3M	-	-	403.2B	2.3M	-	-	-	-	1.2T	2.3M	-	-	-	-	44.9B	2.3M	-	-	-	-	38.5B	2.3M	-	-	-	-	263B	2.3M	-	-	-	-	82B	2.3M	-	-	-	-
2.3B	11.4M	-	-	-	2256	11.4M	7896	11.4M	249.1B	2.3M	-	-	37.8B	2.3M	-	-	424.2B	2.3M	-	-	-	-	1.3T	2.3M	-	-	-	-	47.2B	2.3M	-	-	-	-	40.5B	2.3M	-	-	-	-	276.8B	2.3M	-	-	-	-	86.2B	2.3M	-	-	-	-
2.4B	11.4M	-	-	-	2262	11.4M	7917	11.4M	262.2B	2.3M	-	-	39.7B	2.3M	-	-	446.3B	2.3M	-	-	-	-	1.3T	2.3M	-	-	-	-	49.7B	2.3M	-	-	-	-	42.6B	2.3M	-	-	-	-	291.4B	2.3M	-	-	-	-	90.7B	2.3M	-	-	-	-
2.6B	11.4M	-	-	-	2268	11.4M	7938	11.4M	276B	2.3M	-	-	41.8B	2.3M	-	-	469.5B	2.3M	-	-	-	-	1.4T	2.3M	-	-	-	-	52.3B	2.3M	-	-	-	-	44.9B	2.3M	-	-	-	-	306.7B	2.3M	-	-	-	-	95.5B	2.3M	-	-	-	-
2.7B	11.5M	-	-	-	2274	11.5M	7959	11.5M	290.6B	2.3M	-	-	43.9B	2.3M	-	-	494B	2.3M	-	-	-	-	1.5T	2.3M	-	-	-	-	55B	2.3M	-	-	-	-	47.2B	2.3M	-	-	-	-	322.8B	2.3M	-	-	-	-	100.5B	2.3M	-	-	-	-
2.8B	11.5M	-	-	-	2280	11.5M	7980	11.5M	305.8B	2.3M	-	-	46.2B	2.3M	-	-	519.7B	2.3M	-	-	-	-	1.6T	2.3M	-	-	-	-	57.9B	2.3M	-	-	-	-	49.7B	2.3M	-	-	-	-	339.8B	2.3M	-	-	-	-	105.7B	2.3M	-	-	-	-
3B	11.5M	-	-	-	2286	11.5M	8001	11.5M	321.9B	2.3M	-	-	48.6B	2.3M	-	-	546.8B	2.3M	-	-	-	-	1.6T	2.3M	-	-	-	-	60.9B	2.3M	-	-	-	-	52.3B	2.3M	-	-	-	-	357.7B	2.3M	-	-	-	-	111.2B	2.3M	-	-	-	-
3.2B	11.6M	-	-	-	2292	11.6M	8022	11.6M	338.9B	2.3M	-	-	51.1B	2.3M	-	-	575.3B	2.3M	-	-	-	-	1.7T	2.3M	-	-	-	-	64.1B	2.3M	-	-	-	-	55B	2.3M	-	-	-	-	376.5B	2.3M	-	-	-	-	117B	2.3M	-	-	-	-
3.3B	11.6M	-	-	-	2298	11.6M	8043	11.6M	356.7B	2.3M	-	-	53.7B	2.3M	-	-	605.3B	2.3M	-	-	-	-	1.8T	2.3M	-	-	-	-	67.4B	2.3M	-	-	-	-	57.9B	2.3M	-	-	-	-	396.4B	2.3M	-	-	-	-	123.2B	2.3M	-	-	-	-
3.5B	11.6M	-	-	-	2304	11.6M	8064	11.6M	375.5B	2.3M	-	-	56.4B	2.3M	-	-	636.8B	2.3M	-	-	-	-	1.9T	2.3M	-	-	-	-	70.9B	2.3M	-	-	-	-	60.9B	2.3M	-	-	-	-	417.2B	2.3M	-	-	-	-	129.6B	2.3M	-	-	-	-
3.7B	11.6M	-	-	-	2310	11.6M	8085	11.6M	395.3B	2.3M	-	-	59.3B	2.3M	-	-	670B	2.3M	-	-	-	-	2T	2.3M	-	-	-	-	74.7B	2.3M	-	-	-	-	64.1B	2.3M	-	-	-	-	439.2B	2.3M	-	-	-	-	136.4B	2.3M	-	-	-	-
3.9B	11.7M	-	-	-	2316	11.7M	8106	11.7M	416.1B	2.3M	-	-	62.4B	2.3M	-	-	704.9B	2.3M	-	-	-	-	2.1T	2.3M	-	-	-	-	78.6B	2.3M	-	-	-	-	67.4B	2.3M	-	-	-	-	462.3B	2.3M	-	-	-	-	143.5B	2.3M	-	-	-	-
4.1B	11.7M	-	-	-	2322	11.7M	8127	11.7M	438B	2.3M	-	-	65.6B	2.3M	-	-	741.6B	2.3M	-	-	-	-	2.2T	2.3M	-	-	-	-	82.7B	2.3M	-	-	-	-	71B	2.3M	-	-	-	-	486.6B	2.3M	-	-	-	-	151B	2.3M	-	-	-	-
4.3B	11.7M	-	-	-	2328	11.7M	8148	11.7M	461B	2.3M	-	-	69B	2.3M	-	-	780.3B	2.3M	-	-	-	-	2.3T	2.3M	-	-	-	-	87B	2.3M	-	-	-	-	74.7B	2.3M	-	-	-	-	512.2B	2.3M	-	-	-	-	158.9B	2.3M	-	-	-	-
4.5B	11.8M	-	-	-	2334	11.8M	8169	11.8M	485.3B	2.4M	-	-	72.5B	2.4M	-	-	820.9B	2.4M	-	-	-	-	2.5T	2.4M	-	-	-	-	91.5B	2.4M	-	-	-	-	78.6B	2.4M	-	-	-	-	539.2B	2.4M	-	-	-	-	167.1B	2.4M	-	-	-	-
4.8B	11.8M	-	-	-	2340	11.8M	8190	11.8M	510.8B	2.4M	-	-	76.2B	2.4M	-	-	863.7B	2.4M	-	-	-	-	2.6T	2.4M	-	-	-	-	96.3B	2.4M	-	-	-	-	82.7B	2.4M	-	-	-	-	567.6B	2.4M	-	-	-	-	175.9B	2.4M	-	-	-	-
5B	11.8M	-	-	-	2346	11.8M	8211	11.8M	537.7B	2.4M	-	-	80.2B	2.4M	-	-	908.7B	2.4M	-	-	-	-	2.7T	2.4M	-	-	-	-	101.3B	2.4M	-	-	-	-	87B	2.4M	-	-	-	-	597.5B	2.4M	-	-	-	-	185.1B	2.4M	-	-	-	-
5.3B	11.9M	-	-	-	2352	11.9M	8232	11.9M	566B	2.4M	-	-	84.3B	2.4M	-	-	956B	2.4M	-	-	-	-	2.9T	2.4M	-	-	-	-	106.6B	2.4M	-	-	-	-	91.5B	2.4M	-	-	-	-	628.9B	2.4M	-	-	-	-	194.7B	2.4M	-	-	-	-
5.5B	11.9M	-	-	-	2358	11.9M	8253	11.9M	595.8B	2.4M	-	-	88.6B	2.4M	-	-	1T	2.4M	-	-	-	-	3T	2.4M	-	-	-	-	112.2B	2.4M	-	-	-	-	96.3B	2.4M	-	-	-	-	662B	2.4M	-	-	-	-	204.9B	2.4M	-	-	-	-
5.8B	11.9M	-	-	-	2364	11.9M	8274	11.9M	627.2B	2.4M	-	-	93.2B	2.4M	-	-	1.1T	2.4M	-	-	-	-	3.2T	2.4M	-	-	-	-	118B	2.4M	-	-	-	-	101.3B	2.4M	-	-	-	-	696.8B	2.4M	-	-	-	-	215.6B	2.4M	-	-	-	-
6.1B	11.9M	-	-	-	2370	11.9M	8295	11.9M	660.2B	2.4M	-	-	98B	2.4M	-	-	1.1T	2.4M	-	-	-	-	3.3T	2.4M	-	-	-	-	124.2B	2.4M	-	-	-	-	106.6B	2.4M	-	-	-	-	733.5B	2.4M	-	-	-	-	226.9B	2.4M	-	-	-	-
6.5B	12M	-	-	-	2376	12M	8316	12M	694.9B	2.4M	-	-	103B	2.4M	-	-	1.2T	2.4M	-	-	-	-	3.5T	2.4M	-	-	-	-	130.7B	2.4M	-	-	-	-	112.2B	2.4M	-	-	-	-	772.1B	2.4M	-	-	-	-	238.7B	2.4M	-	-	-	-
6.8B	12M	-	-	-	2382	12M	8337	12M	731.5B	2.4M	-	-	108.3B	2.4M	-	-	1.2T	2.4M	-	-	-	-	3.7T	2.4M	-	-	-	-	137.5B	2.4M	-	-	-	-	118B	2.4M	-	-	-	-	812.8B	2.4M	-	-	-	-	251.2B	2.4M	-	-	-	-
7.2B	12M	-	-	-	2388	12M	8358	12M	770B	2.4M	-	-	113.9B	2.4M	-	-	1.3T	2.4M	-	-	-	-	3.9T	2.4M	-	-	-	-	144.7B	2.4M	-	-	-	-	124.2B	2.4M	-	-	-	-	855.5B	2.4M	-	-	-	-	264.3B	2.4M	-	-	-	-
